targetname,datetime_str,datetime_jd,solar_presence,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,V,surfbright,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,IB_elong,IB_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,H,G
948 Jucunda (A921 EL),2023-Oct-01 00:00,2460218.5,,,319.23962,-21.92174,315.00335,0.40348,20.88153,3.72524,,,,,,,,,999,,16.904,5.838,100.0,4e-12,0.0,*,0.006907,,,,,79.88,0.0,,,314.9375,-5.8315,3.459775986922,1.2135998,3.4597759869215,1.2135998,28.77407947,14.8343884,14.8343874,0.0,/*,0.0028,,,,,,0.01011,Cap,69.182355,314.9374596,-5.8315037,,,26.714945,-41.296455,,8.328331,0.016,0.007,0.018,0.00063,24.047,3.48e-05,0.018,4.7238,1.5e-06,0.0,0.01,3.2e-05,154.6226,,0.0028,314.936,-5.8317,11.51,0.15
948 Jucunda (A921 EL),2023-Oct-02 00:00,2460219.5,,,319.37875,-21.8641,315.14254,0.42831,20.87315,3.723367,,,,,,,,,999,,16.905,5.839,100.0,4e-12,0.0,*,0.006905,,,,,79.89,0.0,,,315.0787,-5.8157,3.460475069944,1.2072735,3.46047506994408,1.2072735,28.77989357,14.8308866,14.8308857,0.0,/*,0.0028,,,,,,0.01013,Cap,69.182353,315.0786826,-5.8157119,,,26.839928,-41.402214,,8.325973,0.016,0.007,0.018,0.00063,24.1,3.48e-05,0.018,4.7424,1.5e-06,0.0,0.01,3.2e-05,154.7643,,0.0028,315.0773,-5.8159,11.51,0.15
949 Hel (A921 EM),2023-Oct-01 00:00,2460218.5,,,60.89512,31.25796,66.27208,11.58036,20.67462,-3.60482,,,,,,,,,999,,15.231,6.986,100.0,2e-11,0.0,*,0.025321,,,,,99.89,0.0,,,64.9995,10.31,3.457449950666,-1.9029901,3.4574499506661,-1.9029901,28.75473442,14.7415577,14.7415583,0.0,/*,0.0028,,,,,,0.025,Per,69.182355,64.9994913,10.3100237,,,164.273864,-15.790139,,8.328331,0.025,0.004,0.025,0.00119,8.45,9.41e-05,0.025,17.7657,2e-06,0.01,0.02,0.000119,212.9659,,0.0028,64.9981,10.3101,9.84,0.15
949 Hel (A921 EM),2023-Oct-02 00:00,2460219.5,,,61.05699,31.27908,66.41281,11.55628,20.68593,-3.61732,,,,,,,,,999,,15.23,6.986,100.0,2e-11,0.0,*,0.025329,,,,,99.92,0.0,,,65.1416,10.3036,3.456348806952,-1.9101501,3.45634880695211,-1.9101501,28.74557649,14.7470514,14.747052,0.0,/*,0.0028,,,,,,0.02501,Per,69.182353,65.1415921,10.3035989,,,164.363015,-15.679576,,8.325973,0.025,0.004,0.025,0.00119,8.367,9.42e-05,0.025,17.7877,2e-06,0.01,0.02,0.000119,213.1049,,0.0028,65.1402,10.3037,9.84,0.15
950 Ahrensa (A921 GG),2023-Oct-01 00:00,2460218.5,,,222.6445,-0.47046,218.87577,10.9079,46.22419,20.74281,,,,,,,,,999,,14.62,4.122,100.0,1e-11,0.0,*,0.008971,,,,,65.83,0.0,,,220.3454,15.1846,2.106180296872,2.4753415,2.10618029687213,2.4753415,17.5165674,21.6401937,21.6401937,0.0,/*,0.0041,,,,,,-0.01596,Vir,69.182355,220.3453898,15.1846434,,,353.876483,50.232489,,8.328331,0.017,0.001,0.017,0.00059,0.533,3.13e-05,0.017,3.6703,1.7e-06,0.0,0.01,2.4e-05,52.4087,,0.0041,220.3434,15.184,11.38,0.15
950 Ahrensa (A921 GG),2023-Oct-02 00:00,2460219.5,,,222.98203,-0.46748,219.18953,11.04593,46.18293,20.66646,,,,,,,,,999,,14.623,4.123,100.0,1e-11,0.0,*,0.008965,,,,,65.89,0.0,,,220.6779,15.2896,2.107613152291,2.4865373,2.10761315229088,2.4865373,17.52848409,21.6269561,21.626956,0.0,/*,0.0041,,,,,,-0.01603,Vir,69.182353,220.6778901,15.2895685,,,354.259192,50.000741,,8.325973,0.017,0.001,0.017,0.00058,0.537,3.11e-05,0.017,3.6773,1.7e-06,0.0,0.01,2.5e-05,52.7464,,0.0041,220.6759,15.2889,11.38,0.15
951 Gaspra (A916 OJ),2023-Oct-01 00:00,2460218.5,,,198.99796,-11.48555,202.21976,-9.04301,31.95905,3.864523,,,,,,,,,999,,15.612,4.499,100.0,8e-12,0.0,*,0.009677,219.281208,85.77449,219.270771,85.743352,83.11,0.0,2.7249,0.0,201.8685,-3.1983,2.593071144838,0.0664526,2.59307114483788,0.0664526,21.5659151,16.8175032,16.8175034,0.0,/*,0.0032,,,,,,0.0163,Vir,69.182355,201.8684663,-3.1983461,9.47,26.7,312.502403,50.929355,,8.328331,0.009,0.003,0.00906,0.00074,-19.663,2.11e-05,0.009,2.4712,1e-06,0.0,0.01,1.6e-05,178.9202,,0.0032,201.8669,-3.1984,11.47,0.15
951 Gaspra (A916 OJ),2023-Oct-02 00:00,2460219.5,,,199.20438,-11.55731,202.43548,-9.01718,31.95591,3.883307,,,,,,,,,999,,15.612,4.499,100.0,8e-12,0.0,*,0.009677,73.066041,85.804497,73.055647,85.733862,83.07,0.0,3.3542,0.0,202.0832,-3.1887,2.593105714947,0.0532606,2.59310571494698,0.0532606,21.56620261,16.8172364,16.8172366,0.0,/*,0.0032,,,,,,0.01629,Vir,69.182353,202.0831913,-3.1886801,9.47,26.7,312.801725,50.827431,,8.325973,0.009,0.003,0.00906,0.00074,-19.624,2.11e-05,0.009,2.4854,1e-06,0.0,0.01,1.7e-05,179.1345,,0.0032,202.0816,-3.1888,11.47,0.15
952 Caia (A916 US),2023-Oct-01 00:00,2460218.5,,,246.04154,-29.48168,250.02274,-8.5423,23.06111,0.392252,,,,,,,,,999,,14.701,7.297,100.0,2e-11,0.0,*,0.037297,,,,,89.03,0.0,,,249.0984,-7.7643,3.278751657756,-3.5287049,3.27875165775627,-3.5287049,27.26854604,15.6385548,15.6385541,0.0,/*,0.0029,,,,,,0.00206,Sco,69.182355,249.0984222,-7.7643295,,,348.808532,13.879184,,8.328331,0.019,0.005,0.019,0.00103,-15.538,6.23e-05,0.019,18.6315,1.7e-06,0.01,0.02,0.000124,234.4231,,0.0029,249.097,-7.7642,9.54,0.15
952 Caia (A916 US),2023-Oct-02 00:00,2460219.5,,,246.21176,-29.52318,250.1783,-8.53966,23.08966,0.402053,,,,,,,,,999,,14.698,7.296,100.0,2e-11,0.0,*,0.03732,,,,,89.0,0.0,,,249.2528,-7.7812,3.276711685029,-3.5354587,3.27671168502877,-3.5354587,27.2515801,15.6493098,15.6493091,0.0,/*,0.0029,,,,,,0.00209,Sco,69.182353,249.2527719,-7.78121,,,348.880673,13.742198,,8.325973,0.019,0.005,0.019,0.00103,-15.455,6.25e-05,0.019,18.6596,1.7e-06,0.01,0.02,0.000124,234.5766,,0.0029,249.2513,-7.7811,9.54,0.15
953 Painleva (A921 HB),2023-Oct-01 00:00,2460218.5,,,214.78846,-14.02212,217.30107,-4.63645,35.98103,-1.87211,,,,,,,,,999,,14.554,4.826,100.0,1e-11,0.0,*,0.012791,,,,,92.98,0.0,,,217.175,-0.1211,2.593788362027,-3.3725717,2.59378836202653,-3.3725717,21.57188002,19.1271921,19.127192,0.0,/*,0.0036,,,,,,-0.0059,Vir,69.182355,217.1749626,-0.1211368,,,332.993037,43.670575,,8.328331,0.028,0.015,0.031,0.00076,-27.82,7.49e-05,0.031,14.3324,2.6e-06,0.0,0.01,9.6e-05,281.0978,,0.0036,217.1732,-0.1209,10.41,0.15
953 Painleva (A921 HB),2023-Oct-02 00:00,2460219.5,,,215.00789,-14.13386,217.54192,-4.6489,36.03574,-1.86266,,,,,,,,,999,,14.551,4.824,100.0,1e-11,0.0,*,0.0128,,,,,92.96,0.0,,,217.4126,-0.1573,2.591841328191,-3.3697521,2.59184132819067,-3.3697521,21.55568703,19.1406172,19.140617,0.0,/*,0.0036,,,,,,-0.00587,Vir,69.182353,217.4126046,-0.157327,,,333.182641,43.473312,,8.325973,0.028,0.015,0.031,0.00076,-27.766,7.48e-05,0.031,14.3143,2.6e-06,0.0,0.01,9.5e-05,281.3382,,0.0036,217.4108,-0.1571,10.41,0.15
954 Li (A921 PC),2023-Oct-01 00:00,2460218.5,,,106.93926,21.53005,105.31039,-4.5976,19.95453,-1.98066,,,,,,,,,999,,15.736,7.246,100.0,1e-11,0.0,*,0.022616,,,,,95.67,0.0,,,105.7279,-0.9891,3.583026058513,1.3942339,3.58302605851289,1.3942339,29.79911906,14.5419782,14.5419791,0.0,/*,0.0028,,,,,,0.00193,Gem,69.182355,105.7278684,-0.9891242,,,195.214099,13.0759,,8.328331,0.016,0.002,0.016,0.00129,-6.113,6.53e-05,0.016,4.1224,1.3e-06,0.0,0.02,2.8e-05,152.0691,,0.0028,105.7265,-0.9891,10.19,0.15
954 Li (A921 PC),2023-Oct-02 00:00,2460219.5,,,107.08213,21.51596,105.44382,-4.61079,19.94596,-1.97604,,,,,,,,,999,,15.737,7.247,100.0,1e-11,0.0,*,0.022611,,,,,95.66,0.0,,,105.8615,-0.9877,3.583829515369,1.3880798,3.58382951536911,1.3880798,29.80580121,14.5381629,14.5381638,0.0,/*,0.0028,,,,,,0.00193,Gem,69.182353,105.8615335,-0.9876515,,,195.283424,13.191249,,8.325973,0.016,0.002,0.016,0.00129,-6.166,6.54e-05,0.016,4.1308,1.3e-06,0.0,0.02,2.8e-05,152.2029,,0.0028,105.8602,-0.9877,10.19,0.15
955 Alstede (A921 PD),2023-Oct-01 00:00,2460218.5,,,102.53482,33.08321,101.52082,6.99513,20.19112,-3.60601,,,,,,,,,999,,16.163,5.178,100.0,4e-12,0.0,*,0.007167,,,,,100.13,0.0,,,100.6444,10.1059,3.33386553788,-0.628666,3.33386553787994,-0.628666,27.7269142,13.790368,13.7903689,0.0,/*,0.0026,,,,,,0.01456,Gem,69.182355,100.6443992,10.1059381,,,182.715498,14.162701,,8.328331,0.014,0.002,0.014,0.00093,-9.128,4.21e-05,0.014,3.9009,1.2e-06,0.0,0.01,2.6e-05,186.4743,,0.0026,100.6431,10.106,10.93,0.15
955 Alstede (A921 PD),2023-Oct-02 00:00,2460219.5,,,102.69619,33.06282,101.65645,6.97107,20.19452,-3.61262,,,,,,,,,999,,16.163,5.177,100.0,4e-12,0.0,*,0.007168,,,,,100.14,0.0,,,100.783,10.0976,3.333498629587,-0.6419028,3.33349862958681,-0.6419028,27.72386272,13.7924919,13.7924928,0.0,/*,0.0026,,,,,,0.01459,Gem,69.182353,100.7830442,10.0975588,,,182.790097,14.278771,,8.325973,0.014,0.002,0.014,0.00093,-9.214,4.2e-05,0.014,3.9185,1.2e-06,0.0,0.01,2.6e-05,186.6112,,0.0026,100.7817,10.0976,10.93,0.15
956 Elisa (A921 PE),2023-Oct-01 00:00,2460218.5,,,96.56492,17.36657,95.32953,-8.42481,32.17846,-4.24725,,,,,,,,,999,,16.343,4.804,100.0,4e-12,0.0,*,0.005556,,,,,97.52,0.0,,,96.2983,-5.9293,2.59938264162,2.7377094,2.59938264162009,2.7377094,21.61840622,17.2165126,17.2165132,0.0,/*,0.0032,,,,,,0.00394,Gem,69.182355,96.2982618,-5.9293083,,,194.652468,2.462974,,8.328331,0.013,0.001,0.013,0.00077,-3.371,3.07e-05,0.013,3.138,1.3e-06,0.0,0.02,2.1e-05,138.3773,,0.0032,96.2966,-5.9293,12.19,0.15
956 Elisa (A921 PE),2023-Oct-02 00:00,2460219.5,,,96.79112,17.35408,95.54627,-8.45305,32.14177,-4.22425,,,,,,,,,999,,16.346,4.806,100.0,4e-12,0.0,*,0.005552,,,,,97.49,0.0,,,96.5157,-5.9317,2.6009604205,2.7260481,2.60096042050031,2.7260481,21.63152821,17.2044752,17.2044758,0.0,/*,0.0032,,,,,,0.00392,Gem,69.182353,96.515662,-5.931741,,,194.763868,2.648389,,8.325973,0.013,0.001,0.013,0.00077,-3.439,3.06e-05,0.013,3.1182,1.3e-06,0.0,0.02,2.1e-05,138.5938,,0.0032,96.514,-5.9317,12.19,0.15
957 Camelia (A921 RF),2023-Oct-01 00:00,2460218.5,,,182.46402,-12.63966,187.90147,-17.3366,29.35211,6.836821,,,,,,,,,999,,14.524,7.463,100.0,4e-11,0.0,*,0.043669,,,,,76.89,0.0,,,187.3374,-10.6072,2.890494574642,1.4285874,2.89049457464203,1.4285874,24.03951034,17.6082394,17.6082399,0.0,/*,0.0034,,,,,,0.03085,Crv,69.182355,187.3373925,-10.6072314,,,287.373471,48.971878,,8.328331,0.03,0.007,0.031,0.00083,-13.394,8.13e-05,0.031,5.3281,2.4e-06,0.01,0.02,3.6e-05,87.4945,,0.0034,187.3357,-10.6075,9.91,0.15
957 Camelia (A921 RF),2023-Oct-02 00:00,2460219.5,,,182.6642,-12.68655,188.10635,-17.29093,29.32809,6.864141,,,,,,,,,999,,14.525,7.463,100.0,4e-11,0.0,*,0.043657,,,,,76.83,0.0,,,187.5384,-10.5712,2.891319714103,1.4288099,2.89131971410313,1.4288099,24.04637282,17.6032744,17.6032749,0.0,/*,0.0034,,,,,,0.0308,Crv,69.182353,187.5384123,-10.5711669,,,287.679454,48.973708,,8.325973,0.03,0.007,0.031,0.00083,-13.351,8.14e-05,0.031,5.3487,2.4e-06,0.01,0.02,3.6e-05,87.6946,,0.0034,187.5367,-10.5715,9.91,0.15
958 Asplinda (A921 SD),2023-Oct-01 00:00,2460218.5,,,359.54473,1.6119,0.27854,8.68001,21.36609,1.324374,,,,,,,,,999,,16.087,6.962,100.0,1e-11,0.0,*,0.016885,,,,,86.45,0.0,,,0.2237,1.66,3.683793464365,-2.6928398,3.68379346436483,-2.6928398,30.63717602,16.1139211,16.1139207,0.0,/*,0.003,,,,,,0.01028,Psc,69.182355,0.2236519,1.6599531,,,96.767726,-58.528024,,8.328331,0.027,0.015,0.031,0.00119,28.682,0.0001137,0.031,14.2792,2.2e-06,0.0,0.01,9.5e-05,285.1555,,0.003,0.2221,1.6598,10.42,0.15
958 Asplinda (A921 SD),2023-Oct-02 00:00,2460219.5,,,359.66987,1.68073,0.4227,8.68882,21.38469,1.317363,,,,,,,,,999,,16.085,6.961,100.0,1e-11,0.0,*,0.016892,,,,,86.47,0.0,,,0.3659,1.6733,3.682238728009,-2.6910266,3.68223872800909,-2.6910266,30.62424568,16.1202693,16.1202689,0.0,/*,0.003,,,,,,0.0103,Psc,69.182353,0.3658607,1.6733195,,,97.039733,-58.513539,,8.325973,0.027,0.015,0.031,0.00118,28.679,0.0001138,0.031,14.2655,2.2e-06,0.0,0.01,9.5e-05,285.2997,,0.003,0.3643,1.6732,10.42,0.15
959 Arne (A921 SE),2023-Oct-01 00:00,2460218.5,,,309.56805,-22.78093,306.07621,1.42772,29.04865,1.476908,,,,,,,,,999,,15.554,6.899,100.0,2e-11,0.0,*,0.020963,,,,,87.09,0.0,,,306.0758,-4.1601,2.971302921102,-3.8062318,2.9713029211021,-3.8062318,24.71157286,17.8224799,17.8224791,0.0,/*,0.0033,,,,,,-0.00494,Cap,69.182355,306.0758006,-4.1600599,,,22.229855,-33.049578,,8.328331,0.022,0.005,0.022,0.00132,12.924,9.14e-05,0.022,18.0215,2e-06,0.0,0.01,0.00012,273.9604,,0.0033,306.0741,-4.16,10.82,0.15
959 Arne (A921 SE),2023-Oct-02 00:00,2460219.5,,,309.77306,-22.73713,306.27008,1.43757,29.09178,1.476633,,,,,,,,,999,,15.551,6.897,100.0,2e-11,0.0,*,0.020979,,,,,87.09,0.0,,,306.2703,-4.1658,2.969104870456,-3.8053241,2.96910487045582,-3.8053241,24.69329223,17.8348689,17.8348681,0.0,/*,0.0033,,,,,,-0.00494,Cap,69.182353,306.2702813,-4.1658428,,,22.350948,-33.215029,,8.325973,0.022,0.005,0.022,0.00132,13.004,9.16e-05,0.022,18.0283,2e-06,0.0,0.01,0.00012,274.1541,,0.0033,306.2686,-4.1658,10.82,0.15
960 Birgit (A921 TG),2023-Oct-01 00:00,2460218.5,,,113.03623,19.67783,111.09569,-6.2787,35.35201,-5.0546,,,,,,,,,999,,16.488,4.334,100.0,4e-12,0.0,*,0.004183,,,,,98.14,0.0,,,111.6352,-2.0479,2.474003368125,2.3789353,2.47400336812547,2.3789353,20.5756586,17.9577182,17.9577189,0.0,/*,0.0034,,,,,,0.01356,Gem,69.182355,111.6352365,-2.0479225,,,199.354553,17.554245,,8.328331,0.014,0.003,0.014,0.00085,-11.201,3.88e-05,0.014,3.4269,1.5e-06,0.0,0.01,2.3e-05,134.6021,,0.0034,111.6335,-2.0479,12.55,0.15
960 Birgit (A921 TG),2023-Oct-02 00:00,2460219.5,,,113.28406,19.63148,111.33268,-6.31233,35.31515,-5.03299,,,,,,,,,999,,16.491,4.335,100.0,4e-12,0.0,*,0.004181,,,,,98.11,0.0,,,111.8732,-2.0572,2.475374486179,2.3691605,2.47537448617923,2.3691605,20.58706184,17.9466563,17.946657,0.0,/*,0.0034,,,,,,0.01354,Gem,69.182353,111.8731527,-2.0571648,,,199.49586,17.750422,,8.325973,0.014,0.003,0.014,0.00085,-11.28,3.87e-05,0.014,3.4158,1.5e-06,0.0,0.01,2.3e-05,134.84,,0.0034,111.8715,-2.0571,12.55,0.15
961 Gunnie (A921 TH),2023-Oct-01 00:00,2460218.5,,,51.58659,24.26911,56.00418,7.82325,32.35145,1.564407,,,,,,,,,999,,15.978,7.047,100.0,2e-11,0.0,*,0.018461,,,,,87.23,0.0,,,55.3275,5.3347,2.731339436889,1.6448397,2.73133943688892,1.6448397,22.71585742,17.8984735,17.8984737,0.0,/*,0.0034,,,,,,-0.00269,Ari,69.182355,55.3274834,5.3346736,,,162.503603,-26.457312,,8.328331,0.027,0.012,0.029,0.00083,23.898,7.62e-05,0.029,2.7378,2.4e-06,0.0,0.01,1.8e-05,103.6994,,0.0034,55.3258,5.3344,11.61,0.15
961 Gunnie (A921 TH),2023-Oct-02 00:00,2460219.5,,,51.80305,24.35675,56.22181,7.83362,32.3297,1.546578,,,,,,,,,999,,15.98,7.048,100.0,2e-11,0.0,*,0.018455,,,,,87.26,0.0,,,55.5412,5.3707,2.732288977413,1.6433513,2.73228897741254,1.6433513,22.72375451,17.8921292,17.8921294,0.0,/*,0.0034,,,,,,-0.00266,Ari,69.182353,55.5412348,5.370729,,,162.614916,-26.265884,,8.325973,0.027,0.012,0.029,0.00083,23.809,7.61e-05,0.029,2.7425,2.4e-06,0.0,0.01,1.8e-05,103.9177,,0.0034,55.5396,5.3704,11.61,0.15
962 Aslog (A921 UJ),2023-Oct-01 00:00,2460218.5,,,228.66105,-15.3419,230.15627,-0.52395,25.76034,3.061778,,,,,,,,,999,,16.412,,100.0,,0.0,*,,,,,,83.22,0.0,,,230.3848,2.5946,3.109901255317,-1.0961666,3.10990125531668,-1.0961666,25.86426006,16.2902441,16.2902438,0.0,/*,0.0031,,,,,,-0.00158,Lib,69.182355,230.3848314,2.5945715,,,346.545516,35.131617,,8.328331,0.02,0.006,0.021,0.00127,-14.937,8.42e-05,0.021,9.534,1.7e-06,0.0,0.01,6.4e-05,220.1921,,0.0031,230.3833,2.5946,11.48,0.15
962 Aslog (A921 UJ),2023-Oct-02 00:00,2460219.5,,,228.83433,-15.38666,230.32805,-0.50353,25.77076,3.063718,,,,,,,,,999,,16.411,,100.0,,0.0,*,,,,,,83.22,0.0,,,230.558,2.5953,3.109267037938,-1.100064,3.10926703793848,-1.100064,25.85898544,16.2938099,16.2938096,0.0,/*,0.0031,,,,,,-0.00158,Lib,69.182353,230.5579879,2.595252,,,346.667957,34.990629,,8.325973,0.02,0.006,0.021,0.00127,-14.891,8.43e-05,0.021,9.5433,1.7e-06,0.0,0.01,6.4e-05,220.3645,,0.0031,230.5564,2.5952,11.48,0.15
963 Iduberga (A921 UK),2023-Oct-01 00:00,2460218.5,,,150.97285,20.34572,145.95386,1.10944,47.69441,-1.29473,,,,,,,,,999,,15.629,4.18,100.0,7e-12,0.0,*,0.00579,,,,,91.55,0.0,,,145.8694,7.9335,2.145065103659,2.697055,2.14506510365857,2.697055,17.83996247,20.7945557,20.7945563,0.0,/*,0.0039,,,,,,-0.01807,Leo,69.182355,145.8694125,7.9335447,,,213.742039,51.239428,,8.328331,0.017,0.006,0.018,0.00095,-19.5,5.42e-05,0.018,3.6077,1.9e-06,0.0,0.0,2.4e-05,78.2445,,0.0039,145.8674,7.9335,12.31,0.15
963 Iduberga (A921 UK),2023-Oct-02 00:00,2460219.5,,,151.29188,20.23854,146.27165,1.1008,47.62507,-1.29794,,,,,,,,,999,,15.632,4.182,100.0,7e-12,0.0,*,0.005786,,,,,91.56,0.0,,,146.1903,7.9385,2.146623660398,2.7001262,2.1466236603979,2.7001262,17.85292459,20.7801223,20.7801229,0.0,/*,0.0039,,,,,,-0.01803,Leo,69.182353,146.1902939,7.9384563,,,214.056373,51.489446,,8.325973,0.017,0.006,0.018,0.00095,-19.612,5.44e-05,0.018,3.6056,1.9e-06,0.0,0.0,2.4e-05,78.5618,,0.0039,146.1883,7.9384,12.31,0.15
964 Subamara (A921 UL),2023-Oct-01 00:00,2460218.5,,,82.39219,30.49944,84.13486,6.21684,33.2974,-1.028,,,,,,,,,999,,15.336,5.042,100.0,1e-11,0.0,*,0.009858,,,,,91.77,0.0,,,83.397,7.2344,2.774105251904,1.4421795,2.77410525190431,1.4421795,23.07152986,18.6739789,18.6739795,0.0,/*,0.0036,,,,,,-0.00333,Aur,69.182355,83.3970428,7.2343613,,,176.812057,-2.104314,,8.328331,0.042,0.006,0.043,0.00112,8.45,0.0001507,0.043,3.3152,3.3e-06,0.01,0.04,2.2e-05,45.0021,,0.0036,83.3953,7.2342,10.9,0.15
964 Subamara (A921 UL),2023-Oct-02 00:00,2460219.5,,,82.64712,30.53203,84.35808,6.20995,33.2769,-1.04142,,,,,,,,,999,,15.337,5.043,100.0,1e-11,0.0,*,0.009855,,,,,91.79,0.0,,,83.6198,7.2554,2.774939784935,1.4477459,2.77493978493538,1.4477459,23.07847046,18.6688092,18.6688098,0.0,/*,0.0036,,,,,,-0.0033,Aur,69.182353,83.6198394,7.2554386,,,176.905747,-1.903003,,8.325973,0.042,0.006,0.043,0.00112,8.321,0.0001506,0.043,3.3232,3.3e-06,0.01,0.04,2.2e-05,45.2247,,0.0036,83.6181,7.2553,10.9,0.15
965 Angelica (A921 VB),2023-Oct-01 00:00,2460218.5,,,123.53198,41.20752,118.0905,15.97935,45.66173,-0.32524,,,,,,,,,999,,13.969,6.469,100.0,5e-11,0.0,*,0.035674,,,,,90.41,0.0,,,116.3937,20.7917,2.352094180703,2.3560195,2.35209418070264,2.3560195,19.5617708,21.7658274,21.7658281,0.0,/*,0.0041,,,,,,-0.0293,Lyn,69.182355,116.3937429,20.7916533,,,179.470729,32.464019,,8.328331,0.053,0.008,0.054,0.00121,-8.283,0.0002048,0.054,3.1172,4.4e-06,0.02,0.08,2.1e-05,29.2487,,0.0041,116.3915,20.7915,10.25,0.15
965 Angelica (A921 VB),2023-Oct-02 00:00,2460219.5,,,123.93189,41.163,118.40696,15.97695,45.60817,-0.39421,,,,,,,,,999,,13.972,6.47,100.0,5e-11,0.0,*,0.035654,,,,,90.5,0.0,,,116.7178,20.8195,2.353461328441,2.3783168,2.35346132844096,2.3783168,19.57314102,21.7557635,21.7557642,0.0,/*,0.0041,,,,,,-0.02921,Lyn,69.182353,116.7178393,20.8195103,,,179.579893,32.75403,,8.325973,0.053,0.008,0.054,0.00121,-8.546,0.0002041,0.054,3.0857,4.4e-06,0.02,0.08,2.1e-05,29.5527,,0.0041,116.7156,20.8193,10.25,0.15
966 Muschi (A921 VD),2023-Oct-01 00:00,2460218.5,,,344.13346,-22.31533,336.81265,-7.1816,34.40293,-0.15947,,,,,,,,,999,,14.257,4.61,100.0,1e-11,0.0,*,0.013271,,,,,90.27,0.0,,,336.7079,-14.3453,2.650353744255,2.3651368,2.65035374425536,2.3651368,22.04231995,18.5213195,18.5213188,0.0,/*,0.0035,,,,,,-0.03495,Aqr,69.182355,336.7079444,-14.3452721,,,37.046701,-63.526987,,8.328331,0.031,0.013,0.034,0.0011,21.962,0.000116,0.034,6.0207,2.8e-06,0.0,0.01,4e-05,86.4113,,0.0035,336.7061,-14.3452,10.02,0.15
966 Muschi (A921 VD),2023-Oct-02 00:00,2460219.5,,,344.36332,-22.22986,337.0437,-7.18261,34.36758,-0.14198,,,,,,,,,999,,14.26,4.611,100.0,1e-11,0.0,*,0.013264,,,,,90.24,0.0,,,336.9445,-14.3508,2.651719878449,2.3656991,2.65171987844943,2.3656991,22.05368175,18.5120101,18.5120095,0.0,/*,0.0035,,,,,,-0.0349,Aqr,69.182353,336.9444913,-14.3508087,,,37.366725,-63.70678,,8.325973,0.031,0.013,0.034,0.0011,22.049,0.0001161,0.034,6.0364,2.8e-06,0.0,0.01,4e-05,86.6402,,0.0035,336.9427,-14.3508,10.02,0.15
967 Helionape (A921 VE),2023-Oct-01 00:00,2460218.5,,,281.66178,-24.71151,280.49573,1.3488,60.36657,1.519622,,,,,,,,,999,,15.037,4.128,100.0,1e-11,0.0,*,0.007423,,,,,88.56,0.0,,,280.5856,-1.6997,1.897512093946,-1.8834852,1.89751209394618,-1.8834852,15.78112687,23.1609935,23.160993,0.0,/*,0.0044,,,,,,-0.01637,Sgr,69.182355,280.5856033,-1.6997392,,,10.189066,-10.004451,,8.328331,0.019,0.001,0.019,0.00079,-0.675,4.71e-05,0.019,3.6545,2e-06,0.0,0.01,2.4e-05,326.3683,,0.0044,280.5834,-1.6995,12.25,0.15
967 Helionape (A921 VE),2023-Oct-02 00:00,2460219.5,,,282.10519,-24.71455,280.89852,1.3589,60.4357,1.511316,,,,,,,,,999,,15.034,4.126,100.0,1e-11,0.0,*,0.007428,,,,,88.57,0.0,,,280.987,-1.7358,1.896430039884,-1.8635321,1.89643003988373,-1.8635321,15.7721277,23.1724975,23.172497,0.0,/*,0.0044,,,,,,-0.01637,Sgr,69.182353,280.9869724,-1.7357745,,,10.361144,-10.369919,,8.325973,0.019,0.001,0.019,0.00079,-0.49,4.71e-05,0.019,3.6472,2e-06,0.0,0.01,2.4e-05,326.7709,,0.0044,280.9848,-1.7356,12.25,0.15
968 Petunia (A921 WJ),2023-Oct-01 00:00,2460218.5,,,32.73649,11.92658,34.59848,3.57681,26.98714,-8.25664,,,,,,,,,999,,14.927,4.94,100.0,9e-12,0.0,*,0.011351,,,,,107.01,0.0,,,34.5948,-1.1953,2.966602322358,-2.1883686,2.96660232235846,-2.1883686,24.67247918,17.008606,17.0086061,0.0,/*,0.0032,,,,,,0.0122,Ari,69.182355,34.5948264,-1.1952615,,,151.797052,-46.441117,,8.328331,0.022,0.004,0.022,0.00135,8.459,9.45e-05,0.022,13.252,1.9e-06,0.0,0.01,8.8e-05,248.5071,,0.0032,34.5932,-1.1949,10.2,0.15
